Feature.ID,Taxon,Confidence
OTU_4748,d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__40CM-4-68-19; g__40CM-4-68-19; s__40CM-4-68-19 sp005879535,0.7413452094554328
OTU_4749,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__BOG-932; f__BOG-932; g__DATGMP01; s__DATGMP01 sp035293565,0.9947811977084121
OTU_4750,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__PHOS-HE28; g__PHOS-HE28,0.9997609254958769
OTU_4751,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__DSM-16500; f__DSM-16500; g__UBA4722,0.9063459988267022
OTU_4752,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas,0.8093766931315576
OTU_4753,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Methylopilaceae; g__Terrihabitans,0.9999851101152909
OTU_4754,d__Bacteria; p__Babelota; c__Babeliae; o__Babelales; f__Vermiphilaceae; g__SOIL31,0.9999871806907632
OTU_4755,d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Chloracidobacteriales; f__JADJPF01; g__JADJPF01; s__JADJPF01 sp016713405,0.9898669393060038
OTU_4756,d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999,0.9381551848819132
OTU_4757,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae,0.9064558613189281
OTU_4758,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales; f__UBA11358; g__UBA11358,0.7384302075835913
OTU_4759,d__Bacteria; p__Actinomycetota; c__Actinomycetes,0.9999681681174675
OTU_4760,d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia; o__F11; f__F11; g__JAJVIP01; s__JAJVIP01 sp022072025,0.743862033627739
OTU_4761,d__Bacteria,0.9999999999999942
OTU_4762,d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Acidobacteriaceae; g__Edaphobacter; s__Edaphobacter dinghuensis,0.822098036426899
OTU_4763,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__JBBSEZ01; s__JBBSEZ01 sp038239195,0.7602784477052836
OTU_4764,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__B-17B0; f__B-17BO; g__JAHEYG01,0.9297124531672529
OTU_4765,d__Bacteria,0.9999999999999948
OTU_4766,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micavibrionales; f__UBA2020; g__JAPWJZ01,0.8556842699016343
OTU_4767,d__Bacteria,1.000000000000005
OTU_4768,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Noviherbaspirillum,0.80545409605234
OTU_4769,d__Bacteria; p__Bacillota; c__Bacilli,0.9893065612140534
OTU_4770,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae; g__Rhizomicrobium,0.9996188927503353
OTU_4771,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae,0.9973235745740046
OTU_4772,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__CAIOSU01,0.9919761556869416
OTU_4773,d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Microtrichaceae; g__DATEEV01; s__DATEEV01 sp035281005,0.9996131552019109
OTU_4774,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__DASZMJ01; s__DASZMJ01 sp035551935,0.9247911363870226
OTU_4775,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767-A; f__2013-40CM-41-45; g__JADKJP01,0.8084470017854077
OTU_4776,d__Bacteria; p__Chlamydiota; c__Chlamydiia; o__Chlamydiales; f__FEN-1388; g__JAHFTM01; s__JAHFTM01 sp023269335,0.9999960128080028
OTU_4777,d__Bacteria; p__Omnitrophota; c__Omnitrophia; o__Omnitrophales; f__Danuiimicrobiaceae; g__Danuiimicrobium; s__Danuiimicrobium aquiferis,0.8960658924521566
OTU_4778,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cytophagaceae; g__Cytophaga; s__Cytophaga aurantiaca,0.9984926334974012
OTU_4779,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nevskiales; f__Nevskiaceae; g__Nevskia,0.9999999940237735
OTU_4780,d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__UBA2796,0.9997577156877868
OTU_4781,d__Bacteria; p__Actinomycetota; c__Acidimicrobiia,0.9177284951352531
OTU_4782,d__Bacteria; p__Vulcanimicrobiota; c__Xenobia; o__Xenobiales; f__JADMJV01; g__JADMJV01; s__JADMJV01 sp022842865,0.7223437134220662
OTU_4783,d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__GWC2-71-9; g__JABFSM01; s__JABFSM01 sp013140635,0.9890018807553894
OTU_4784,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales,0.9844919782693229
OTU_4785,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Rurimicrobium; s__Rurimicrobium sp034680125,0.710805219631249
OTU_4786,d__Bacteria,1.0000000000000069
OTU_4787,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Dongiales; f__Dongiaceae; g__JAUYVI01; s__JAUYVI01 sp030715195,0.9803046434827667
OTU_4788,d__Bacteria; p__Cyanobacteriota; c__Vampirovibrionia; o__Obscuribacterales; f__Obscuribacteraceae,0.9989032789048501
OTU_4789,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__CALKXV01; s__CALKXV01 sp938005545,1
OTU_4790,d__Bacteria; p__Actinomycetota; c__CADDZG01; o__CADDZG01; f__WHSQ01; g__DASZZZ01; s__DASZZZ01 sp036260375,0.9782692952222767
OTU_4791,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__JAKOSN01; s__JAKOSN01 sp029777335,0.9567847520782846
OTU_4792,d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__UBA4720,0.9706981858325436
OTU_4793,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__Reyranella,0.8899551439624916
OTU_4794,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Casimicrobiaceae; g__VBCG01; s__VBCG01 sp016704895,0.8587627682887647
OTU_4795,d__Bacteria,1.000000000000002
OTU_4796,d__Bacteria; p__Bdellovibrionota; c__UBA2428; o__UBA2428; f__UBA2428; g__CANIGN01; s__CANIGN01 sp041391385,0.9970553797766868
OTU_4797,d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__JAICNG01; s__JAICNG01 sp035765135,0.7027917904709454
OTU_4798,d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__QHBQ01; f__JADMIH01; g__JADMIH01; s__JADMIH01 sp030913985,0.9999996266030267
OTU_4799,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Verrucomicrobiales; f__Akkermansiaceae; g__Luteolibacter; s__Luteolibacter sp903908495,0.8333630196474042
OTU_4800,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Nemorincola; s__Nemorincola sp018604165,0.9832604125863058
OTU_4801,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales; f__J093; g__MWFF01,0.9690602180232237
OTU_4802,d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__JBFMCA01; s__JBFMCA01 sp040754955,0.9535162353394373
OTU_4803,d__Bacteria; p__Chloroflexota; c__Ktedonobacteria; o__Ktedonobacterales; f__Ktedonobacteraceae; g__DASVMX01; s__DASVMX01 sp039923935,0.9999993354710816
OTU_4804,d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__CFX8; g__JAMLIA01,0.9999994754835257
OTU_4805,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__JBBSEZ01; s__JBBSEZ01 sp038239195,0.9966338991775426
OTU_4806,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Chitinophaga; s__Chitinophaga ginsengisoli,0.7316110222606793
OTU_4807,d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__Bin18; f__Bin18; g__SYOC01; s__SYOC01 sp016197285,0.979817205433394
OTU_4808,d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Acidiferrales; f__UBA7541; g__Palsa-360; s__Palsa-360 sp020073705,0.8394463394546415
OTU_4809,d__Bacteria; p__Babelota; c__Babeliae; o__Babelales; f__Vermiphilaceae; g__Vermiphilus; s__Vermiphilus pyriformis,0.9954761628865803
OTU_4810,d__Bacteria,0.9999999999999984
OTU_4811,d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Gemmatimonas,0.8327330652077559
OTU_4812,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingorhabdus_B; s__Sphingorhabdus_B sp040007915,0.9068267162318736
OTU_4813,d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__UBA4720; s__UBA4720 sp036513055,0.8843737103178679
OTU_4814,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria,0.8654270679118864
OTU_4815,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Albitalea; s__Albitalea sp041496605,0.835291676071075
OTU_4816,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae,0.998829382126866
OTU_4817,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__JAICIG01,0.8600581208296019
OTU_4818,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nevskiales; f__Nevskiaceae; g__DASRHK01; s__DASRHK01 sp035650495,0.9999980211767759
OTU_4819,d__Bacteria,1.0000000000000073
OTU_4820,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pan216; f__Pan216; g__Pan216; s__Pan216 sp007748055,0.9034693066471522
OTU_4821,d__Bacteria; p__Babelota; c__Babeliae; o__Babelales; f__Vermiphilaceae,0.8305800415547365
OTU_4822,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae,0.9991921901415162
OTU_4823,d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__Gp6-AA40; s__Gp6-AA40 sp035571515,0.8467670789509463
OTU_4824,d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales_B; f__DSM-18226,0.7597316400007483
OTU_4825,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae,0.7896010471934142
OTU_4826,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__SIAJ01; s__SIAJ01 sp036266155,0.99955922646899
OTU_4827,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Afifellaceae,0.8564903375184033
OTU_4828,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas_E,0.9948811986291695
OTU_4829,d__Bacteria; p__Babelota; c__Babeliae; o__Babelales; f__JACPOV01; g__JACPOV01,0.8871583427691481
OTU_4830,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__VBAU01; s__VBAU01 sp005883765,0.9504054102425499
OTU_4831,d__Bacteria; p__Myxococcota; c__Polyangia; o__Palsa-1104; f__Palsa-1104; g__JAQBQH01; s__JAQBQH01 sp035607415,0.9998789974927477
OTU_4832,d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__SCN-69-37,0.999997142541555
OTU_4833,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Verrucomicrobiales; f__Akkermansiaceae; g__Luteolibacter,0.9999908971845283
OTU_4834,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__DASPKW01; s__DASPKW01 sp035627895,0.7514760925890308
OTU_4835,d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__PSRF01; s__PSRF01 sp036518995,0.8419940284861652
OTU_4836,d__Bacteria; p__Babelota; c__Babeliae; o__Babelales; f__Chromulinivoraceae; g__JACPFN01; s__JACPFN01 sp016183005,0.9995204520158931
OTU_4837,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales,0.7710482569879019
OTU_4838,d__Bacteria; p__Babelota; c__Babeliae; o__Babelales; f__RVW-14; g__UASB124; s__UASB124 sp041662445,0.9827559168678359
OTU_4839,d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__JADGGM01,0.7182738761838492
OTU_4840,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae; g__CAIYRG01; s__CAIYRG01 sp035318785,0.9999626405792552
OTU_4841,d__Bacteria,0.9999999999999868
OTU_4842,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__DSM-16500; f__DSM-16500; g__Aquicella,0.9999999427096278
OTU_4843,d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4; g__UBA5189; s__UBA5189 sp035513775,0.7216228063546467
OTU_4844,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales; f__Chthoniobacteraceae; g__SXWH01,0.8434882808771904
OTU_4845,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae,0.9518426046399124
OTU_4846,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Ferruginibacter,0.9758982196250806
OTU_4847,d__Bacteria; p__Planctomycetota; c__OFTM77; o__OFTM77; f__OFTM77; g__OFTM77; s__OFTM77 sp040219065,0.732944873434278
OTU_4848,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__JACQFH01; s__JACQFH01 sp016200145,0.7758774824342051
OTU_4849,d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__CFX8; g__JAMLIA01; s__JAMLIA01 sp937870985,0.8291039866437756
OTU_4850,d__Bacteria,1.000000000000006
OTU_4851,d__Bacteria,0.999999999999991
OTU_4852,d__Bacteria,1.0000000000000084
OTU_4853,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales; f__BOG-1460; g__BOG-1460; s__BOG-1460 sp003159675,0.7694631377116571
OTU_4854,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__JAKOSN01; s__JAKOSN01 sp029777335,0.9731696967242073
OTU_4855,d__Bacteria,1.000000000000003
OTU_4856,d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales,0.9745854980197967
OTU_4857,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__UBA1845; f__UTPLA1,0.964409437278732
OTU_4858,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Duganella,0.8057933858902009
OTU_4859,d__Bacteria,1.0000000000000027
OTU_4860,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae,0.9990979207099167
OTU_4861,d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Pseudogemmatithrix,0.9999914944496922
OTU_4862,d__Bacteria; p__Patescibacteriota; c__Doudnabacteria; o__UBA920; f__UBA920; g__PALSA-1336,0.9976035755903246
OTU_4863,d__Bacteria; p__Chloroflexota; c__Dormibacteria; o__DASZGP01; f__DASZGP01; g__DATMMS01; s__DATMMS01 sp035569605,0.9988329082033978
OTU_4864,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae,0.9999902062358951
OTU_4865,d__Bacteria; p__Bacteroidota; c__Bacteroidia,0.9998740512721256
OTU_4866,d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__SCN-69-37,0.9999258689541323
OTU_4867,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas_E,0.9977586577662783
OTU_4868,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__GCA-2729495; f__GCA-2729495; g__QUBU01,0.9951979401601767
OTU_4869,d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae,0.9876470735091283
OTU_4870,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Kaistiaceae; g__DASZQY01; s__DASZQY01 sp035548515,0.9979057337508986
OTU_4871,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria,0.8618409695464675
OTU_4872,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39; g__SCGC-AG-212-J23; s__SCGC-AG-212-J23 sp035554335,0.943854288389915
OTU_4873,d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__40CM-4-68-19; g__40CM-4-68-19; s__40CM-4-68-19 sp005879535,0.7950990428483041
OTU_4874,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__UBA6186; f__UBA6186; g__JAGOUJ01; s__JAGOUJ01 sp945878715,0.9674193023215144
OTU_4875,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Microvirga,0.9891295656389412
OTU_4876,d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae,0.9515721572309411
OTU_4877,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae,0.9999797243360256
OTU_4878,d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__JADGQM01; s__JADGQM01 sp033812955,0.9995086765085307
OTU_4879,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Allosphingosinicella; s__Allosphingosinicella sp036388575,0.9880559563024074
OTU_4880,d__Bacteria; p__Planctomycetota,0.9087056662760544
OTU_4881,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__2-02-FULL-42-43; s__2-02-FULL-42-43 sp002793195,0.954416011048559
OTU_4882,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria,0.9877256975517745
OTU_4883,d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__GWC2-71-9,0.999787861669026
OTU_4884,d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales,0.9972024416900289
OTU_4885,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Paraburkholderia,0.9955844201686321
OTU_4886,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales,0.9393335874905541
OTU_4887,d__Bacteria; p__Bacillota; c__Bacilli; o__Mycoplasmatales; f__CGIF01; g__CGIF01; s__CGIF01 sp031674855,0.9992558345000766
OTU_4888,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae; g__Rhizomicrobium; s__Rhizomicrobium sp037201525,0.997856282558805
OTU_4889,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Z2-YC6860; s__Z2-YC6860 sp001579845,0.7421460894072615
OTU_4890,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales,0.9999999972245743
OTU_4891,d__Bacteria,1.0000000000000062
OTU_4892,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria,0.9975451076036893
OTU_4893,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Parafilimonas; s__Parafilimonas sp035547495,0.9237881998114875
OTU_4894,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__B-17B0; f__B-17BO; g__PALSA-968,0.9999738450182202
OTU_4895,d__Bacteria; p__Omnitrophota; c__Omnitrophia; o__Omnitrophales; f__Aquincolibacteriaceae; g__JAHFHB01; s__JAHFHB01 sp023247055,0.9999952667914762
OTU_4896,d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae,0.9637740020088347
OTU_4897,d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae; g__Bog-159; s__Bog-159 sp003166475,0.7620438276420584
OTU_4898,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micavibrionales; f__UBA2020; g__JAPWJZ01; s__JAPWJZ01 sp016794125,0.7275774427787443
OTU_4899,d__Bacteria,0.9999999999999899
OTU_4900,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas,0.9948993960245738
OTU_4901,d__Bacteria,0.9999999999999943
OTU_4902,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae,0.9999752253195276
OTU_4903,d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__RBC074; f__RBC074; g__JADJXM01,0.9272599361416747
OTU_4904,d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia; o__2-01-FULL-59-12; f__2-01-FULL-59-12; g__JBBQYF01; s__JBBQYF01 sp038208955,0.8356578953998578
OTU_4905,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__2-02-FULL-42-43,0.9967460261520342
OTU_4906,d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia; o__Cyanobacteriales; f__Coleofasciculaceae; g__UBA8803; s__UBA8803 sp003505715,0.7269928253737455
OTU_4907,d__Bacteria; p__Spirochaetota; c__Leptospiria; o__Leptospirales; f__Leptonemataceae; g__JAEUSB01; s__JAEUSB01 sp021413825,0.9653329906005967
OTU_4908,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae; g__Rhizomicrobium,0.9999457317048013
OTU_4909,d__Bacteria; p__Patescibacteriota; c__Microgenomatia; o__UBA10105; f__UBA927,0.9999956896751829
OTU_4910,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__DASZMJ01; s__DASZMJ01 sp035551935,0.9164190698727184
OTU_4911,d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__QHBQ01; f__JAICKM01; g__JBBSAN01; s__JBBSAN01 sp038239755,0.999425288277509
OTU_4912,d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__UBA2796; g__JBBRMW01; s__JBBRMW01 sp038230635,0.9959988692992969
OTU_4913,d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Korobacteraceae; g__Korobacter; s__Korobacter versatilis_A,0.9118708812774516
OTU_4914,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales,0.9999849791180445
OTU_4915,d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__Binatales; f__Binataceae; g__JADMIL01; s__JADMIL01 sp036489375,0.9448476818080985
OTU_4916,d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__Magasanikbacterales; f__GWA2-37-8; g__XYD2-FULL-39-9; s__XYD2-FULL-39-9 sp017991415,0.7542687197673941
OTU_4917,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__JAQGMV01; s__JAQGMV01 sp036262035,0.9396458478278515
OTU_4918,d__Bacteria; p__Patescibacteriota; c__UBA1384; o__2-12-FULL-50-11; f__2-12-FULL-50-11,0.9999999886226398
OTU_4919,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__SM1A02; g__JAEUIT01; s__JAEUIT01 sp016795065,0.9511417976487337
OTU_4920,d__Bacteria; p__Bacteroidota; c__Bacteroidia,0.9994290544859364
OTU_4921,d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__UBA7656; f__UBA7656; g__JBFMDH01; s__JBFMDH01 sp040754075,0.9941705503312214
OTU_4922,d__Bacteria; p__Chlamydiota; c__Chlamydiia; o__Chlamydiales; f__Rhabdochlamydiaceae,0.9766745656131547
OTU_4923,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__66-474,0.9999999849972107
OTU_4924,d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__JAJPJE01; g__DATMXP01; s__DATMXP01 sp035561515,0.9997794221696893
OTU_4925,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales,0.9872890168671478
OTU_4926,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria,0.9866786467455918
OTU_4927,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__JAMPXM01; g__JANOUF01; s__JANOUF01 sp031416685,0.9403479936906529
OTU_4928,d__Bacteria; p__Patescibacteriota; c__UBA1384; o__CAILIB01; f__CAILIB01; g__CAILIB01; s__CAILIB01 sp903834195,0.9999984121578324
OTU_4929,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__DSM-16500; f__DSM-16500; g__Aquicella; s__Aquicella siphonis,0.7187988264491684
OTU_4930,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae,0.9933500409236007
OTU_4931,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium,0.9919353125992346
OTU_4932,d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9; g__VRUE01; s__VRUE01 sp035605155,0.8396146968726331
OTU_4933,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae,0.9998557849582879
OTU_4934,d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__JACDCA01; s__JACDCA01 sp035537955,0.9338851196085474
OTU_4935,d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__Gp6-AA40,0.9294627591886407
